127.0.0.1 - - [26/Dec/2015:01:20:09 -0800] "GET /ngdemo/assets/css/styles.css HTTP/1.1" 304 -
127.0.0.1 - - [26/Dec/2015:01:20:09 -0800] "GET /ngdemo/example.js HTTP/1.1" 304 -
127.0.0.1 - - [26/Dec/2015:01:20:09 -0800] "GET /ngdemo/js/controllers.js HTTP/1.1" 304 -
127.0.0.1 - - [26/Dec/2015:01:20:10 -0800] "GET /ngdemo/web/testcases HTTP/1.1" 200 375
127.0.0.1 - - [26/Dec/2015:01:20:10 -0800] "GET /ngdemo/web/devices/brand HTTP/1.1" 200 55
127.0.0.1 - - [26/Dec/2015:01:20:11 -0800] "GET /ngdemo/testnew.html HTTP/1.1" 304 -
127.0.0.1 - - [26/Dec/2015:01:20:11 -0800] "GET /ngdemo/assets/css/styles.css HTTP/1.1" 304 -
127.0.0.1 - - [26/Dec/2015:01:20:11 -0800] "GET /ngdemo/example.js HTTP/1.1" 304 -
127.0.0.1 - - [26/Dec/2015:01:20:11 -0800] "GET /ngdemo/js/controllers.js HTTP/1.1" 304 -
127.0.0.1 - - [26/Dec/2015:01:20:11 -0800] "GET /ngdemo/web/testcases HTTP/1.1" 200 375
127.0.0.1 - - [26/Dec/2015:01:20:11 -0800] "GET /ngdemo/web/devices/brand HTTP/1.1" 200 55
127.0.0.1 - - [26/Dec/2015:01:20:42 -0800] "GET /ngdemo/testnew.html HTTP/1.1" 200 6393
127.0.0.1 - - [26/Dec/2015:01:20:42 -0800] "GET /ngdemo/assets/css/styles.css HTTP/1.1" 304 -
127.0.0.1 - - [26/Dec/2015:01:20:42 -0800] "GET /ngdemo/example.js HTTP/1.1" 304 -
127.0.0.1 - - [26/Dec/2015:01:20:42 -0800] "GET /ngdemo/js/controllers.js HTTP/1.1" 304 -
127.0.0.1 - - [26/Dec/2015:01:20:43 -0800] "GET /ngdemo/web/testcases HTTP/1.1" 200 375
127.0.0.1 - - [26/Dec/2015:01:20:43 -0800] "GET /ngdemo/web/devices/brand HTTP/1.1" 200 55
127.0.0.1 - - [26/Dec/2015:01:20:44 -0800] "GET /ngdemo/testnew.html HTTP/1.1" 304 -
127.0.0.1 - - [26/Dec/2015:01:20:44 -0800] "GET /ngdemo/assets/css/styles.css HTTP/1.1" 304 -
127.0.0.1 - - [26/Dec/2015:01:20:44 -0800] "GET /ngdemo/example.js HTTP/1.1" 304 -
127.0.0.1 - - [26/Dec/2015:01:20:44 -0800] "GET /ngdemo/js/controllers.js HTTP/1.1" 304 -
127.0.0.1 - - [26/Dec/2015:01:20:44 -0800] "GET /ngdemo/web/testcases HTTP/1.1" 200 375
127.0.0.1 - - [26/Dec/2015:01:20:44 -0800] "GET /ngdemo/web/devices/brand HTTP/1.1" 200 55
127.0.0.1 - - [26/Dec/2015:01:22:36 -0800] "GET /ngdemo/testnew.html HTTP/1.1" 200 6400
127.0.0.1 - - [26/Dec/2015:01:22:36 -0800] "GET /ngdemo/assets/css/styles.css HTTP/1.1" 304 -
127.0.0.1 - - [26/Dec/2015:01:22:36 -0800] "GET /ngdemo/example.js HTTP/1.1" 304 -
127.0.0.1 - - [26/Dec/2015:01:22:36 -0800] "GET /ngdemo/js/controllers.js HTTP/1.1" 304 -
127.0.0.1 - - [26/Dec/2015:01:22:37 -0800] "GET /ngdemo/web/testcases HTTP/1.1" 200 375
127.0.0.1 - - [26/Dec/2015:01:22:37 -0800] "GET /ngdemo/web/devices/brand HTTP/1.1" 200 55
127.0.0.1 - - [26/Dec/2015:01:24:18 -0800] "GET /ngdemo/testnew.html HTTP/1.1" 200 6403
127.0.0.1 - - [26/Dec/2015:01:24:18 -0800] "GET /ngdemo/assets/css/styles.css HTTP/1.1" 304 -
127.0.0.1 - - [26/Dec/2015:01:24:18 -0800] "GET /ngdemo/example.js HTTP/1.1" 304 -
127.0.0.1 - - [26/Dec/2015:01:24:18 -0800] "GET /ngdemo/js/controllers.js HTTP/1.1" 304 -
127.0.0.1 - - [26/Dec/2015:01:24:18 -0800] "GET /ngdemo/web/testcases HTTP/1.1" 200 375
127.0.0.1 - - [26/Dec/2015:01:24:18 -0800] "GET /ngdemo/web/devices/brand HTTP/1.1" 200 55
